row_id,trmrkt_player_id,season,Squad,Comp,valuation_date,market_value_eur,market_value_date,market_value_days_from_valuation,log_market_value_eur,market_value_in_window,market_value_stale,market_value_missing
275303_22/23_Atalanta_it_Serie_A_2847,275303,22/23,Atalanta,it Serie A,2023-06-30,6000000,2023-06-14,16,15.60727019,1,0,0
309400_22/23_Chelsea_eng_Premier_League_2848,309400,22/23,Chelsea,eng Premier League,2023-06-30,55000000,2023-06-19,11,17.82284376,1,0,0
50202_22/23_Real_Madrid_es_La_Liga_2849,50202,22/23,Real Madrid,es La Liga,2023-06-30,5000000,2023-06-12,18,15.42494867,1,0,0
102226_22/23_Dortmund_de_Bundesliga_2850,102226,22/23,Dortmund,de Bundesliga,2023-06-30,7000000,2023-06-22,8,15.76142085,1,0,0
576314_22/23_Brighton_eng_Premier_League_2851,576314,22/23,Brighton,eng Premier League,2023-06-30,5000000,2023-06-19,11,15.42494867,1,0,0
108537_22/23_Köln_de_Bundesliga_2852,108537,22/23,Köln,de Bundesliga,2023-06-30,3500000,2023-06-21,9,15.06827381,1,0,0
344892_22/23_Auxerre_fr_Ligue_1_2853,344892,22/23,Auxerre,fr Ligue 1,2023-06-30,2000000,2023-06-26,4,14.50865824,1,0,0
110036_22/23_Bochum_de_Bundesliga_2854,110036,22/23,Bochum,de Bundesliga,2023-06-30,1200000,2023-06-21,9,13.99783295,1,0,0
61651_22/23_Liverpool_eng_Premier_League_2855,61651,22/23,Liverpool,eng Premier League,2023-06-30,10000000,2023-06-19,11,16.11809575,1,0,0
202591_22/23_RB_Leipzig_de_Bundesliga_2856,202591,22/23,RB Leipzig,de Bundesliga,2023-06-30,15000000,2023-06-21,9,16.52356083,1,0,0
552549_22/23_Sassuolo_it_Serie_A_2857,552549,22/23,Sassuolo,it Serie A,2023-06-30,10000000,2023-06-14,16,16.11809575,1,0,0
339556_22/23_Brentford_eng_Premier_League_2858,339556,22/23,Brentford,eng Premier League,2023-06-30,28000000,2023-06-19,11,17.1477151,1,0,0
412513_22/23_Hellas_Verona_it_Serie_A_2859,412513,22/23,Hellas Verona,it Serie A,2023-06-30,4000000,2023-06-14,16,15.20180517,1,0,0
170544_22/23_Brest_fr_Ligue_1_2860,170544,22/23,Brest,fr Ligue 1,2023-06-30,2000000,2023-06-26,4,14.50865824,1,0,0
281769_22/23_Atlético_Madrid_es_La_Liga_2861,281769,22/23,Atlético Madrid,es La Liga,2023-06-30,20000000,2023-06-12,18,16.81124288,1,0,0
82503_22/23_Osasuna_es_La_Liga_2862,82503,22/23,Osasuna,es La Liga,2023-06-30,1000000,2023-06-12,18,13.81551156,1,0,0
281963_22/23_Bayern_Munich_de_Bundesliga_2863,281963,22/23,Bayern Munich,de Bundesliga,2023-06-30,45000000,2023-06-21,9,17.62217307,1,0,0
608531_22/23_Rayo_Vallecano_es_La_Liga_2864,608531,22/23,Rayo Vallecano,es La Liga,2023-06-30,600000,2023-06-12,18,13.3046866,1,0,0
555500_22/23_Osasuna_es_La_Liga_2865,555500,22/23,Osasuna,es La Liga,2023-06-30,400000,2023-06-29,1,12.89922233,1,0,0
99343_22/23_Athletic_Club_es_La_Liga_2866,99343,22/23,Athletic Club,es La Liga,2023-06-30,2500000,2023-06-12,18,14.73180169,1,0,0
378293_22/23_Girona_es_La_Liga_2867,378293,22/23,Girona,es La Liga,2023-06-30,5000000,2023-06-12,18,15.42494867,1,0,0
591949_22/23_Brentford_eng_Premier_League_2868,591949,22/23,Brentford,eng Premier League,2023-06-30,25000000,2023-06-19,11,17.03438642,1,0,0
503075_22/23_Hellas_Verona_it_Serie_A_2869,503075,22/23,Hellas Verona,it Serie A,2023-06-30,6000000,2023-06-14,16,15.60727019,1,0,0
659813_22/23_Leverkusen_de_Bundesliga_2870,659813,22/23,Leverkusen,de Bundesliga,2023-06-30,35000000,2023-06-21,9,17.37085865,1,0,0
867688_22/23_Brighton_eng_Premier_League_2871,867688,22/23,Brighton,eng Premier League,2023-06-30,1000000,2023-10-08,100,13.81551156,0,0,0
461496_22/23_Lecce_it_Serie_A_2872,461496,22/23,Lecce,it Serie A,2023-06-30,15000000,2023-06-14,16,16.52356083,1,0,0
55099_22/23_Freiburg_de_Bundesliga_2873,55099,22/23,Freiburg,de Bundesliga,2023-06-30,2500000,2023-06-21,9,14.73180169,1,0,0
119037_22/23_Bochum_de_Bundesliga_2874,119037,22/23,Bochum,de Bundesliga,2023-06-30,2800000,2023-06-21,9,14.84513033,1,0,0
253341_22/23_Arsenal_eng_Premier_League_2875,253341,22/23,Arsenal,eng Premier League,2023-06-30,8000000,2023-06-19,11,15.89495222,1,0,0
248999_22/23_Freiburg_de_Bundesliga_2876,248999,22/23,Freiburg,de Bundesliga,2023-06-30,5000000,2023-06-21,9,15.42494867,1,0,0
348623_22/23_Everton_eng_Premier_League_2877,348623,22/23,Everton,eng Premier League,2023-06-30,9000000,2023-06-19,11,16.01273525,1,0,0
496745_22/23_Spezia_it_Serie_A_2878,496745,22/23,Spezia,it Serie A,2023-06-30,5000000,2023-06-14,16,15.42494867,1,0,0
190289_22/23_Bochum_de_Bundesliga_2879,190289,22/23,Bochum,de Bundesliga,2023-06-30,2500000,2023-06-21,9,14.73180169,1,0,0
398808_22/23_Hellas_Verona_it_Serie_A_2880,398808,22/23,Hellas Verona,it Serie A,2023-06-30,3000000,2023-06-12,18,14.91412318,1,0,0
398808_22/23_Valladolid_es_La_Liga_2881,398808,22/23,Valladolid,es La Liga,2023-06-30,3000000,2023-06-12,18,14.91412318,1,0,0
229006_22/23_Brest_fr_Ligue_1_2882,229006,22/23,Brest,fr Ligue 1,2023-06-30,10000000,2023-06-26,4,16.11809575,1,0,0
231586_22/23_Bochum_de_Bundesliga_2883,231586,22/23,Bochum,de Bundesliga,2023-06-30,1200000,2023-06-27,3,13.99783295,1,0,0
198709_22/23_Angers_fr_Ligue_1_2884,198709,22/23,Angers,fr Ligue 1,2023-06-30,2000000,2023-06-26,4,14.50865824,1,0,0
372809_22/23_Spezia_it_Serie_A_2885,372809,22/23,Spezia,it Serie A,2023-06-30,900000,2023-06-11,19,13.71015115,1,0,0
265625_22/23_Hellas_Verona_it_Serie_A_2886,265625,22/23,Hellas Verona,it Serie A,2023-06-30,1500000,2023-06-14,16,14.22097633,1,0,0
236981_22/23_Köln_de_Bundesliga_2887,236981,22/23,Köln,de Bundesliga,2023-06-30,8500000,2023-06-21,9,15.95557684,1,0,0
392768_22/23_Leverkusen_de_Bundesliga_2888,392768,22/23,Leverkusen,de Bundesliga,2023-06-30,15000000,2023-06-21,9,16.52356083,1,0,0
207014_22/23_Crystal_Palace_eng_Premier_League_2889,207014,22/23,Crystal Palace,eng Premier League,2023-06-30,5000000,2023-06-19,11,15.42494867,1,0,0
39728_22/23_Dortmund_de_Bundesliga_2890,39728,22/23,Dortmund,de Bundesliga,2023-06-30,6000000,2023-06-21,9,15.60727019,1,0,0
203507_22/23_Angers_fr_Ligue_1_2891,203507,22/23,Angers,fr Ligue 1,2023-06-30,2500000,2023-06-26,4,14.73180169,1,0,0
678479_22/23_Köln_de_Bundesliga_2892,678479,22/23,Köln,de Bundesliga,2023-06-30,5000000,2023-06-21,9,15.42494867,1,0,0
200056_22/23_Lazio_it_Serie_A_2893,200056,22/23,Lazio,it Serie A,2023-06-30,5000000,2023-06-14,16,15.42494867,1,0,0
610442_22/23_Atalanta_it_Serie_A_2894,610442,22/23,Atalanta,it Serie A,2023-06-30,45000000,2023-06-14,16,17.62217307,1,0,0
524481_22/23_Roma_it_Serie_A_2895,524481,22/23,Roma,it Serie A,2023-06-30,30000000,2023-06-14,16,17.21670797,1,0,0
744728_22/23_Bayern_Munich_de_Bundesliga_2896,744728,22/23,Bayern Munich,de Bundesliga,2023-06-30,1000000,2023-06-21,9,13.81551156,1,0,0
3455_22/23_Milan_it_Serie_A_2897,3455,22/23,Milan,it Serie A,2023-06-30,2000000,2023-06-14,16,14.50865824,1,0,0
627163_22/23_Ajaccio_fr_Ligue_1_2898,627163,22/23,Ajaccio,fr Ligue 1,2023-06-30,2000000,2023-06-26,4,14.50865824,1,0,0
278359_22/23_Real_Betis_es_La_Liga_2899,278359,22/23,Real Betis,es La Liga,2023-06-30,20000000,2023-06-12,18,16.81124288,1,0,0
295330_22/23_Leicester_City_eng_Premier_League_2900,295330,22/23,Leicester City,eng Premier League,2023-06-30,18000000,2023-06-19,11,16.70588237,1,0,0
324690_22/23_Fiorentina_it_Serie_A_2901,324690,22/23,Fiorentina,it Serie A,2023-06-30,16000000,2023-06-14,16,16.58809934,1,0,0
470794_22/23_Hellas_Verona_it_Serie_A_2902,470794,22/23,Hellas Verona,it Serie A,2023-06-30,19000000,2023-06-14,16,16.75994959,1,0,0
470794_22/23_Torino_it_Serie_A_2903,470794,22/23,Torino,it Serie A,2023-06-30,19000000,2023-06-14,16,16.75994959,1,0,0
581672_22/23_Juventus_it_Serie_A_2904,581672,22/23,Juventus,it Serie A,2023-06-30,9000000,2023-06-14,16,16.01273525,1,0,0
59344_22/23_Real_Sociedad_es_La_Liga_2905,59344,22/23,Real Sociedad,es La Liga,2023-06-30,2000000,2023-06-12,18,14.50865824,1,0,0
105521_22/23_Lazio_it_Serie_A_2906,105521,22/23,Lazio,it Serie A,2023-06-30,15000000,2023-06-14,16,16.52356083,1,0,0
134294_22/23_West_Ham_United_eng_Premier_League_2907,134294,22/23,West Ham United,eng Premier League,2023-06-30,12000000,2023-06-19,11,16.30041729,1,0,0
134294_22/23_Aston_Villa_eng_Premier_League_2908,134294,22/23,Aston Villa,eng Premier League,2023-06-30,12000000,2023-06-19,11,16.30041729,1,0,0
269878_22/23_Mainz_05_de_Bundesliga_2909,269878,22/23,Mainz 05,de Bundesliga,2023-06-30,5500000,2023-06-21,9,15.52025883,1,0,0
333383_22/23_Lorient_fr_Ligue_1_2910,333383,22/23,Lorient,fr Ligue 1,2023-06-30,2000000,2023-06-26,4,14.50865824,1,0,0
349066_22/23_Newcastle_United_eng_Premier_League_2911,349066,22/23,Newcastle United,eng Premier League,2023-06-30,70000000,2023-06-19,11,18.06400581,1,0,0
349066_22/23_Real_Sociedad_es_La_Liga_2912,349066,22/23,Real Sociedad,es La Liga,2023-06-30,70000000,2023-06-19,11,18.06400581,1,0,0
85288_22/23_Sevilla_es_La_Liga_2913,85288,22/23,Sevilla,es La Liga,2023-06-30,5000000,2023-03-27,95,15.42494867,0,0,0
124028_22/23_Lille_fr_Ligue_1_2914,124028,22/23,Lille,fr Ligue 1,2023-06-30,2500000,2023-06-26,4,14.73180169,1,0,0
435228_22/23_Empoli_it_Serie_A_2915,435228,22/23,Empoli,it Serie A,2023-06-30,3500000,2023-06-14,16,15.06827381,1,0,0
355816_22/23_Gladbach_de_Bundesliga_2916,355816,22/23,Gladbach,de Bundesliga,2023-06-30,12000000,2023-06-21,9,16.30041729,1,0,0
353892_22/23_Stuttgart_de_Bundesliga_2917,353892,22/23,Stuttgart,de Bundesliga,2023-06-30,10000000,2023-06-21,9,16.11809575,1,0,0
348791_22/23_Reims_fr_Ligue_1_2918,348791,22/23,Reims,fr Ligue 1,2023-06-30,10000000,2023-06-26,4,16.11809575,1,0,0
242631_22/23_Everton_eng_Premier_League_2919,242631,22/23,Everton,eng Premier League,2023-06-30,28000000,2023-06-19,11,17.1477151,1,0,0
32113_22/23_Monza_it_Serie_A_2920,32113,22/23,Monza,it Serie A,2023-06-30,3000000,2023-06-14,16,14.91412318,1,0,0
776890_22/23_Villarreal_es_La_Liga_2921,776890,22/23,Villarreal,es La Liga,2023-06-30,30000000,2023-06-12,18,17.21670797,1,0,0
284248_22/23_Union_Berlin_de_Bundesliga_2922,284248,22/23,Union Berlin,de Bundesliga,2023-06-30,5000000,2023-06-21,9,15.42494867,1,0,0
47513_22/23_Udinese_it_Serie_A_2923,47513,22/23,Udinese,it Serie A,2023-06-30,250000,2023-06-11,19,12.4292202,1,0,0
374954_22/23_Eintracht_Frankfurt_de_Bundesliga_2924,374954,22/23,Eintracht Frankfurt,de Bundesliga,2023-06-30,7000000,2023-06-21,9,15.76142085,1,0,0
375137_22/23_Monaco_fr_Ligue_1_2925,375137,22/23,Monaco,fr Ligue 1,2023-06-30,6000000,2023-06-26,4,15.60727019,1,0,0
319301_22/23_Leeds_United_eng_Premier_League_2926,319301,22/23,Leeds United,eng Premier League,2023-06-30,12000000,2023-06-19,11,16.30041729,1,0,0
319301_22/23_Fulham_eng_Premier_League_2927,319301,22/23,Fulham,eng Premier League,2023-06-30,12000000,2023-06-19,11,16.30041729,1,0,0
270171_22/23_Brentford_eng_Premier_League_2928,270171,22/23,Brentford,eng Premier League,2023-06-30,20000000,2023-06-19,11,16.81124288,1,0,0
196435_22/23_Bochum_de_Bundesliga_2929,196435,22/23,Bochum,de Bundesliga,2023-06-30,1000000,2023-06-21,9,13.81551156,1,0,0
125314_22/23_Brentford_eng_Premier_League_2930,125314,22/23,Brentford,eng Premier League,2023-06-30,2500000,2023-06-19,11,14.73180169,1,0,0
47587_22/23_Gladbach_de_Bundesliga_2931,47587,22/23,Gladbach,de Bundesliga,2023-06-30,600000,2023-06-21,9,13.3046866,1,0,0
177847_22/23_Sevilla_es_La_Liga_2932,177847,22/23,Sevilla,es La Liga,2023-06-30,6000000,2023-06-07,23,15.60727019,1,0,0
134277_22/23_Auxerre_fr_Ligue_1_2933,134277,22/23,Auxerre,fr Ligue 1,2023-06-30,800000,2023-06-26,4,13.59236826,1,0,0
249157_22/23_Augsburg_de_Bundesliga_2934,249157,22/23,Augsburg,de Bundesliga,2023-06-30,2500000,2023-06-21,9,14.73180169,1,0,0
460245_22/23_Schalke_04_de_Bundesliga_2935,460245,22/23,Schalke 04,de Bundesliga,2023-06-30,7500000,2023-06-21,9,15.83041371,1,0,0
363205_22/23_Arsenal_eng_Premier_League_2936,363205,22/23,Arsenal,eng Premier League,2023-06-30,75000000,2023-06-19,11,18.13299868,1,0,0
121985_22/23_Napoli_it_Serie_A_2937,121985,22/23,Napoli,it Serie A,2023-06-30,3500000,2023-06-14,16,15.06827381,1,0,0
206040_22/23_Wolves_eng_Premier_League_2938,206040,22/23,Wolves,eng Premier League,2023-06-30,6000000,2023-06-19,11,15.60727019,1,0,0
7663_22/23_Real_Betis_es_La_Liga_2939,7663,22/23,Real Betis,es La Liga,2023-06-30,1500000,2023-06-12,18,14.22097633,1,0,0
333241_22/23_Newcastle_United_eng_Premier_League_2940,333241,22/23,Newcastle United,eng Premier League,2023-06-30,42000000,2023-06-19,11,17.5531802,1,0,0
468002_22/23_West_Ham_United_eng_Premier_League_2941,468002,22/23,West Ham United,eng Premier League,2023-06-30,10000000,2023-06-19,11,16.11809575,1,0,0
470607_22/23_Nottingham_Forest_eng_Premier_League_2942,470607,22/23,Nottingham Forest,eng Premier League,2023-06-30,38000000,2023-06-19,11,17.45309674,1,0,0
806168_22/23_Auxerre_fr_Ligue_1_2943,806168,22/23,Auxerre,fr Ligue 1,2023-06-30,1200000,2023-06-15,15,13.99783295,1,0,0
433188_22/23_Liverpool_eng_Premier_League_2944,433188,22/23,Liverpool,eng Premier League,2023-06-30,22000000,2023-06-19,11,16.90655306,1,0,0
326330_22/23_Barcelona_es_La_Liga_2945,326330,22/23,Barcelona,es La Liga,2023-06-30,75000000,2023-06-12,18,18.13299868,1,0,0
263727_22/23_Sevilla_es_La_Liga_2946,263727,22/23,Sevilla,es La Liga,2023-06-30,9000000,2023-06-12,18,16.01273525,1,0,0
277533_22/23_Elche_es_La_Liga_2947,277533,22/23,Elche,es La Liga,2023-06-30,1000000,2023-06-12,18,13.81551156,1,0,0
122155_22/23_Real_Betis_es_La_Liga_2948,122155,22/23,Real Betis,es La Liga,2023-06-30,6000000,2023-06-12,18,15.60727019,1,0,0
340950_22/23_Liverpool_eng_Premier_League_2949,340950,22/23,Liverpool,eng Premier League,2023-06-30,50000000,2023-06-19,11,17.72753358,1,0,0
46104_22/23_Hertha_BSC_de_Bundesliga_2950,46104,22/23,Hertha BSC,de Bundesliga,2023-06-30,1500000,2023-06-21,9,14.22097633,1,0,0
257462_22/23_Fiorentina_it_Serie_A_2951,257462,22/23,Fiorentina,it Serie A,2023-06-30,8000000,2023-06-14,16,15.89495222,1,0,0
149928_22/23_Auxerre_fr_Ligue_1_2952,149928,22/23,Auxerre,fr Ligue 1,2023-06-30,2000000,2023-06-26,4,14.50865824,1,0,0
201737_22/23_Montpellier_fr_Ligue_1_2953,201737,22/23,Montpellier,fr Ligue 1,2023-06-30,3500000,2023-06-26,4,15.06827381,1,0,0
58995_22/23_Werder_Bremen_de_Bundesliga_2954,58995,22/23,Werder Bremen,de Bundesliga,2023-06-30,1500000,2023-06-21,9,14.22097633,1,0,0
371998_22/23_Real_Madrid_es_La_Liga_2955,371998,22/23,Real Madrid,es La Liga,2023-06-30,150000000,2023-06-12,18,18.82614586,1,0,0
362977_22/23_Union_Berlin_de_Bundesliga_2956,362977,22/23,Union Berlin,de Bundesliga,2023-06-30,12000000,2023-06-21,9,16.30041729,1,0,0
413220_22/23_Leicester_City_eng_Premier_League_2957,413220,22/23,Leicester City,eng Premier League,2023-06-30,20000000,2023-06-19,11,16.81124288,1,0,0
542796_22/23_Brentford_eng_Premier_League_2958,542796,22/23,Brentford,eng Premier League,2023-06-30,,2024-06-17,353,,0,1,1
361260_22/23_Hoffenheim_de_Bundesliga_2959,361260,22/23,Hoffenheim,de Bundesliga,2023-06-30,10000000,2023-06-21,9,16.11809575,1,0,0
649452_22/23_Marseille_fr_Ligue_1_2960,649452,22/23,Marseille,fr Ligue 1,2023-06-30,7000000,2023-06-26,4,15.76142085,1,0,0
560725_22/23_Nantes_fr_Ligue_1_2961,560725,22/23,Nantes,fr Ligue 1,2023-06-30,900000,2023-06-15,15,13.71015115,1,0,0
143798_22/23_Hoffenheim_de_Bundesliga_2962,143798,22/23,Hoffenheim,de Bundesliga,2023-06-30,3000000,2023-06-21,9,14.91412318,1,0,0
384060_22/23_Mallorca_es_La_Liga_2963,384060,22/23,Mallorca,es La Liga,2023-06-30,4000000,2023-06-12,18,15.20180517,1,0,0
743589_22/23_Almería_es_La_Liga_2964,743589,22/23,Almería,es La Liga,2023-06-30,3000000,2023-06-12,18,14.91412318,1,0,0
106270_22/23_Köln_de_Bundesliga_2965,106270,22/23,Köln,de Bundesliga,2023-06-30,5000000,2023-06-21,9,15.42494867,1,0,0
74297_22/23_Lens_fr_Ligue_1_2966,74297,22/23,Lens,fr Ligue 1,2023-06-30,1800000,2023-06-15,15,14.40329778,1,0,0
369567_22/23_Stuttgart_de_Bundesliga_2967,369567,22/23,Stuttgart,de Bundesliga,2023-06-30,15000000,2023-06-19,11,16.52356083,1,0,0
369567_22/23_Wolves_eng_Premier_League_2968,369567,22/23,Wolves,eng Premier League,2023-06-30,15000000,2023-06-19,11,16.52356083,1,0,0
585959_22/23_Rennes_fr_Ligue_1_2969,585959,22/23,Rennes,fr Ligue 1,2023-06-30,22000000,2023-06-26,4,16.90655306,1,0,0
623040_22/23_Hellas_Verona_it_Serie_A_2970,623040,22/23,Hellas Verona,it Serie A,2023-06-30,1500000,2023-06-14,16,14.22097633,1,0,0
395685_22/23_Lorient_fr_Ligue_1_2971,395685,22/23,Lorient,fr Ligue 1,2023-06-30,5000000,2023-06-26,4,15.42494867,1,0,0
585949_22/23_Milan_it_Serie_A_2972,585949,22/23,Milan,it Serie A,2023-06-30,30000000,2023-06-14,16,17.21670797,1,0,0
356141_22/23_Eintracht_Frankfurt_de_Bundesliga_2973,356141,22/23,Eintracht Frankfurt,de Bundesliga,2023-06-30,27000000,2023-06-21,9,17.11134746,1,0,0
794758_22/23_Toulouse_fr_Ligue_1_2974,794758,22/23,Toulouse,fr Ligue 1,2023-06-30,1200000,2023-06-26,4,13.99783295,1,0,0
394327_22/23_Aston_Villa_eng_Premier_League_2975,394327,22/23,Aston Villa,eng Premier League,2023-06-30,30000000,2023-06-19,11,17.21670797,1,0,0
407098_22/23_Wolfsburg_de_Bundesliga_2976,407098,22/23,Wolfsburg,de Bundesliga,2023-06-30,12000000,2023-06-21,9,16.30041729,1,0,0
129358_22/23_Schalke_04_de_Bundesliga_2977,129358,22/23,Schalke 04,de Bundesliga,2023-06-30,700000,2023-06-21,9,13.45883704,1,0,0
53418_22/23_RB_Leipzig_de_Bundesliga_2978,53418,22/23,RB Leipzig,de Bundesliga,2023-06-30,3500000,2023-06-21,9,15.06827381,1,0,0
132098_22/23_Tottenham_Hotspur_eng_Premier_League_2979,132098,22/23,Tottenham Hotspur,eng Premier League,2023-06-30,90000000,2023-06-19,11,18.31532024,1,0,0
395523_22/23_Hertha_BSC_de_Bundesliga_2980,395523,22/23,Hertha BSC,de Bundesliga,2023-06-30,3000000,2023-06-21,9,14.91412318,1,0,0
119557_22/23_Schalke_04_de_Bundesliga_2981,119557,22/23,Schalke 04,de Bundesliga,2023-06-30,1400000,2023-06-21,9,14.15198351,1,0,0
324804_22/23_Torino_it_Serie_A_2982,324804,22/23,Torino,it Serie A,2023-06-30,3500000,2023-06-14,16,15.06827381,1,0,0
232320_22/23_Stuttgart_de_Bundesliga_2983,232320,22/23,Stuttgart,de Bundesliga,2023-06-30,4000000,2023-06-21,9,15.20180517,1,0,0
810093_22/23_Lorient_fr_Ligue_1_2984,810093,22/23,Lorient,fr Ligue 1,2023-06-30,1000000,2023-06-26,4,13.81551156,1,0,0
205006_22/23_Roma_it_Serie_A_2985,205006,22/23,Roma,it Serie A,2023-06-30,7000000,2023-06-14,16,15.76142085,1,0,0
577394_22/23_Bologna_it_Serie_A_2986,577394,22/23,Bologna,it Serie A,2023-06-30,1700000,2023-06-11,19,14.3461394,1,0,0
298635_22/23_Salernitana_it_Serie_A_2987,298635,22/23,Salernitana,it Serie A,2023-06-30,1800000,2023-06-14,16,14.40329778,1,0,0
364135_22/23_Juventus_it_Serie_A_2988,364135,22/23,Juventus,it Serie A,2023-06-30,18000000,2023-06-14,16,16.70588237,1,0,0
118534_22/23_Everton_eng_Premier_League_2989,118534,22/23,Everton,eng Premier League,2023-06-30,10000000,2023-06-19,11,16.11809575,1,0,0
111422_22/23_Fulham_eng_Premier_League_2990,111422,22/23,Fulham,eng Premier League,2023-06-30,2000000,2023-06-19,11,14.50865824,1,0,0
855014_22/23_Toulouse_fr_Ligue_1_2991,855014,22/23,Toulouse,fr Ligue 1,2023-06-30,400000,2023-06-26,4,12.89922233,1,0,0
228948_22/23_West_Ham_United_eng_Premier_League_2992,228948,22/23,West Ham United,eng Premier League,2023-06-30,18000000,2023-06-19,11,16.70588237,1,0,0
820146_22/23_Reims_fr_Ligue_1_2993,820146,22/23,Reims,fr Ligue 1,2023-06-30,1500000,2023-06-26,4,14.22097633,1,0,0
302215_22/23_Liverpool_eng_Premier_League_2994,302215,22/23,Liverpool,eng Premier League,2023-06-30,12000000,2023-06-19,11,16.30041729,1,0,0
342039_22/23_Freiburg_de_Bundesliga_2995,342039,22/23,Freiburg,de Bundesliga,2023-06-30,4000000,2023-06-21,9,15.20180517,1,0,0
480116_22/23_Bournemouth_eng_Premier_League_2996,480116,22/23,Bournemouth,eng Premier League,2023-06-30,18000000,2023-06-19,11,16.70588237,1,0,0
160938_22/23_Hertha_BSC_de_Bundesliga_2997,160938,22/23,Hertha BSC,de Bundesliga,2023-06-30,3500000,2023-06-21,9,15.06827381,1,0,0
281404_22/23_Valladolid_es_La_Liga_2998,281404,22/23,Valladolid,es La Liga,2023-06-30,1500000,2023-06-12,18,14.22097633,1,0,0
258883_22/23_Hertha_BSC_de_Bundesliga_2999,258883,22/23,Hertha BSC,de Bundesliga,2023-06-30,3000000,2023-06-21,9,14.91412318,1,0,0
294808_22/23_Barcelona_es_La_Liga_3000,294808,22/23,Barcelona,es La Liga,2023-06-30,25000000,2023-06-12,18,17.03438642,1,0,0
270411_22/23_Clermont_Foot_fr_Ligue_1_3001,270411,22/23,Clermont Foot,fr Ligue 1,2023-06-30,2000000,2023-06-26,4,14.50865824,1,0,0
103565_22/23_Montpellier_fr_Ligue_1_3002,103565,22/23,Montpellier,fr Ligue 1,2023-06-30,2500000,2023-06-26,4,14.73180169,1,0,0
124410_22/23_Union_Berlin_de_Bundesliga_3003,124410,22/23,Union Berlin,de Bundesliga,2023-06-30,10000000,2023-06-21,9,16.11809575,1,0,0
384553_22/23_Köln_de_Bundesliga_3004,384553,22/23,Köln,de Bundesliga,2023-06-30,3500000,2023-06-21,9,15.06827381,1,0,0
161056_22/23_Bayern_Munich_de_Bundesliga_3005,161056,22/23,Bayern Munich,de Bundesliga,2023-06-30,75000000,2023-06-21,9,18.13299868,1,0,0
282041_22/23_Paris_Saint-Germain_fr_Ligue_1_3006,282041,22/23,Paris Saint-Germain,fr Ligue 1,2023-06-30,28000000,2023-06-26,4,17.1477151,1,0,0
425918_22/23_Arsenal_eng_Premier_League_3007,425918,22/23,Arsenal,eng Premier League,2023-06-30,25000000,2023-06-19,11,17.03438642,1,0,0
425918_22/23_Spezia_it_Serie_A_3008,425918,22/23,Spezia,it Serie A,2023-06-30,25000000,2023-06-19,11,17.03438642,1,0,0
92738_22/23_Leeds_United_eng_Premier_League_3009,92738,22/23,Leeds United,eng Premier League,2023-06-30,2000000,2023-08-21,52,14.50865824,1,0,0
215599_22/23_RB_Leipzig_de_Bundesliga_3010,215599,22/23,RB Leipzig,de Bundesliga,2023-06-30,12000000,2023-06-21,9,16.30041729,1,0,0
330659_22/23_Valencia_es_La_Liga_3011,330659,22/23,Valencia,es La Liga,2023-06-30,14000000,2023-06-12,18,16.45456796,1,0,0
429874_22/23_Eintracht_Frankfurt_de_Bundesliga_3012,429874,22/23,Eintracht Frankfurt,de Bundesliga,2023-06-30,8000000,2023-06-21,9,15.89495222,1,0,0
94201_22/23_Union_Berlin_de_Bundesliga_3013,94201,22/23,Union Berlin,de Bundesliga,2023-06-30,5000000,2023-06-21,9,15.42494867,1,0,0
328784_22/23_Leeds_United_eng_Premier_League_3014,328784,22/23,Leeds United,eng Premier League,2023-06-30,18000000,2023-06-19,11,16.70588237,1,0,0
118847_22/23_Mainz_05_de_Bundesliga_3015,118847,22/23,Mainz 05,de Bundesliga,2023-06-30,3500000,2023-06-21,9,15.06827381,1,0,0
